kind,.pred_AI,.pred_class,detector,native,prompt,document,document_id,char_count,readability_score,sentiment_score,keyword_I,keyword_my,keyword_we,keyword_me,keyword_feel,keyword_love,keyword_hate,keyword_afraid,keyword_gonna,keyword_wanna,keyword_you,keyword_know,keyword_kinda,keyword_like,keyword_uh,word_count,sentence_count,avg_word_length,unique_word_count,keyword_I,keyword_my,keyword_we,keyword_me,keyword_feel,keyword_love,keyword_hate,keyword_afraid,keyword_gonna,keyword_wanna,keyword_you,keyword_know,keyword_kinda,keyword_like,keyword_uh,keyword_I,keyword_my,keyword_we,keyword_me,keyword_feel,keyword_love,keyword_hate,keyword_afraid,keyword_gonna,keyword_wanna,keyword_you,keyword_know,keyword_kinda,keyword_like,keyword_uh
Human,0.0001708269119262,Human,Quil,Yes,,"Dear @CAPS1 of the @ORGANIZATION1, @CAPS2 has been a debate on whether modern computer activities are good for people or bad for the people. Some people think that it benefits society because computers can teach hand eye coordination, they can help people learn about faraway places, and allow people to interact with friends. Al of this seems to prove that computers are good for society, but truely it is not. People who use their computers too much can have some harmed side effects, including obesity, red eyes, and even can get cyber bullied. People are using computers to an extent to which it is bad for their health. The number one problem of the @LOCATION1 is obesity. It seems that people are getting fatter every day. Computers are definetly taking part in the problem. People are spending too much time on their computers and are spending less time exercising, enjoying nature, and interacting with family and friends. These people are spending hours and hours in front of a computer getting heavier every day. They start to eat their feelings because of how lonely they are. This process continues until the certain person can barely yet out of their chair. Obesity is not the only problem that is damaging their health, their eyes are being damaged also. It is obvious that more & more people are having problems with @CAPS2 eyes everyday. Computers are making this happen. When a certain person is on the computer for only an hour, they are damaging their eyes tremendously. The computer screen is straining their eyes horribly & for the people who are on the computer @NUM1 - @DATE1 hours a day are pretty much sending their eyes to blindness. When I go onto the computer for only @NUM2 minutes my eyes start to water. It is a devastating outcome of using a computer too much. Computers are damaging peoples health & @CAPS2 should be something done about it. Although computers aren't only damaging people health they are also ruining peoples lives. Bullying has been a major problem in the @LOCATION1 for many years. Kids would be bullyed all day in school and always had a horrible time. But when they got to go home they could be comforted by their family and friends. Computers have recently included a system where you can video chat with friends or @ORGANIZATION2. This can be a wonderful thing unless used in the wrong way. As I pointed out before kids are bullied a by in school but when they got home they were able to leave that horrid life behind and be a normal kid. Not any more. This new @ORGANIZATION2, video chat, @CAPS4, etc. has brought the unlucky bullied students a one way ticket to getting cyber bullied. I have heard of a case where a student was cyber bullied to such an extent that she suicided on the internet to show how depressed she was. Computers made that event possible. Video chat, @CAPS3, @CAPS4, etc. gives bullies a chance to make their prey depressed into a point where they consider suicide. I can understand why you would contradict my argument but I truely hope that you will be able to understand why this is so important. Obesity, straining the eyes, & cyber bullying should be in my mind enough evidence that computers are bad to get you to write an article about these horrid machines. They are causing a variety of problems in peoples health, mind, etc. I really hope you will consider writing this article.",94,3368,55.84,-0.9988,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,665,38,4.178947368421053,266,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
AI,0.9839,AI,OriginalityAI,,Simplify like non-native,"Hello Newspaper, I like computers a lot. They are helpful because they can teach us new things and offer fun games and websites. For example, you can easily use a computer to find information for schoolwork or even access online textbooks. Many students prefer online books to physical ones. Computers also have websites offering educational material such as math games. Plus, using Google to search for information provides endless results. Not to forget, the internet is also great for fun activities like playing games and browsing social media. Many students use computers for games and online socializing. Overall, computers are very helpful whether it's for learning or entertainment purposes.",222,699,42.27,0.9798,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,124,9,4.766129032258065,82,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Human,0.0001766054774634,Human,HFOpenAI,Yes,,"Title: Investigating the effectiveness of Transformers and Performers on SQuAD 2.0
Abstract: In this project, I explored aspects of the Transformer architecture in the context of question answering on SQuAD 2.0, the Stanford Question Answering Dataset. I split this exploration into several phases, which built upon each other.
In Phase 1, I gained familiarity with the default baseline (based on BiDAF, a recurrent LSTM-based algorithm) by upgrading it to support character-level embeddings, in addition to the existing word-level embeddings.  This resulted in a 2-point performance increase on all scoring metrics.
In Phase 2, I incrementally refactored the baseline from BiDAF into QANet, a question answering architecture which is similar in structure but uses convolution and Transformers instead of recurrent neural networks. After hyperparameter tuning, I found this improved performance by an additional 3.5 points on all scoring metrics.
In Phase 3, I replaced the Transformer with an architectural variant, the Performer, which aims to solve the issue of quadratic scaling in vanilla Transformers'runtime and memory usage by using kernel methods to approximate the self-attention calculation. I found that this was effective within QANet, enabling linear scaling from hundreds to tens of thousands of tokens, with minimal impact to performance.
In Phase 4, I prepared to make use of this scale to support open-domain question answering. I wrote a TF-IDF based document retriever, which returned the most similar Wikipedia page to the current context passage. I found this to be reasonably effective in locating similar passages.
Finally, in Phase 5, I fed this new input into QANet via a new, large Background input, which supplemented the existing Context and Question inputs. I upgraded QANet to support this by adding a Context-Background attention and a Query-Background attention layer to the current Context-Query attention layer. This appears to start training correctly, with training and validation loss both decreasing over time.",810,2049,36.18,0.9794,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,346,14,5.034682080924855,177,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AI,0.5974774956703186,AI,Crossplag,,Elevate using technical,"This study is a final project on meta-learning with few-shot models which allows models to learn how to learn from limited data, which is particularly useful. The report analyzes current models like Prototypical Networks, Matching Networks, and Relation Networks for few-shot learning, and evaluates their performance on the Mini-ImageNet dataset, focusing on accuracy and generalization. The study also investigates the impact of hyperparameters on these models' performance. The results reveal that Prototypical Networks perform better than the other models and achieve high accuracy in few-shot scenarios. The study contributes valuable insights into the effectiveness of existing few-shot learning models and provides future research directions.",712,749,16.52,0.8687,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,115,5,5.6173913043478265,72,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Human,0.579367995262146,AI,HFOpenAI,No,,"I'm afraid that I disagree. I can understand why college students want to take a one year break after graduation, but I believe that it's totally unnecessary for high school students to do so. Because before actually entering the society, college students may need to figure out what they really want to do in their lives. But most of high school graduates know few things, what they really need is to study, to gain knowledge for their future. I believe that after a gap year, they will find it difficult to catch up with the courses provided by college.",336,555,59.84,0.2846,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,111,5,4.117117117117117,70,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Human,0.3436238822192787,Human,GPTZero,No,,"Definitely by phone calls. First of all, letter and emails takes too much of time. You have to organize your thoughts and write them down, and it's likely that you will miss something while writing, and it would be days before people can get your letter. Plus, writing a letter is like telling your feelings to a piece of paper, it doesn't feel real. But using phone calls is totally different, the distance doesn't seem to matter anymore when you hear the voice of your loved ones. And you can do it any time you want, it's much more convenient.",188,546,79.9,0.8397,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,117,6,3.8205128205128207,74,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0
AI,0.0003567719749987,Human,GPTZero,,Plain,"This report investigates the effectiveness of data augmentation techniques using BERT, a pre-trained language model, on the task of sentiment analysis. Data augmentation is a popular method to increase the size and diversity of training data, which can lead to better model performance. However, manually generating augmented data can be time-consuming and costly. In this study, we explore whether BERT can automatically generate high-quality augmented data for sentiment analysis tasks, reducing the need for manual data generation. Our experiments show that using BERT for data augmentation can improve model performance, despite having fewer training instances than the original dataset. We also discuss the limitations and potential drawbacks of using BERT for data augmentation, and provide recommendations for future research in this area.",641,846,17.03,0.8957,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,136,6,5.330882352941177,82,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AI,0.0375369191169738,Human,Quil,,Plain,"This final report presents an approach to improve BiDAF Question Answering using character embedding, self-attention, and a weighted loss function. Character-level embeddings are used to capture more fine-grained contextual information from words. Additionally, self-attention mechanisms allow BiDAF to dynamically select relevant features while processing the inputs. Lastly, a weighted loss function is implemented to address the class imbalance in the training data, resulting in improved performance on both unweighted and weighted metrics. Experimental results show that the proposed approach outperforms the baseline BiDAF model on the SQuAD v1.1 dataset, achieving state-of-the-art results in terms of F1-score and Exact Match. These findings suggest that the proposed approach may be useful for improving BiDAF models in other NLP tasks as well.",578,853,28.84,0.9118,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,131,6,5.6106870229007635,92,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AI,2.1228447818352375e-06,Human,GPTZero,,Enhance like native,"If I need to choose between computer science, business, and photography classes, I will opt for computer science for two primary reasons. Firstly, I favor computer science as programming is a versatile skill relevant across various industries. For instance, even if I aspire to work in the fashion sector, my programming expertise can assist my company in designing an appealing website, creating a useful app for customers, and so on. Secondly, I value computer science because it imparts problem-solving abilities. For example, I can develop skills to systematically analyze issues and resolve them using logic. This aptitude for problem-solving makes me a more intelligent candidate, increasing my chances of securing a job. Hence, I prefer computer science.",345,761,29.14,0.961,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,136,7,4.742647058823529,88,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Human,0.0,Human,ZeroGPT,Yes,,"Title: Exploring Improvements to the SQuAD 2.0 BiDAF Model
Abstract: We have explored different deep learning based approaches to the question answering problem on SQuAD 2.0 using an improved version of the BiDAF model. Our baseline was provided by the default project starter code, and is a modified BiDAF that has only word embeddings and performs on SQuAD 2.0. We explored three areas of improvements: character embeddings, conditioning the end prediction on the start prediction, and adding a self-attention layer. We found that the biggest improvement was from the Condition End Prediction on Start Prediction and Self-Attention with an F1 and EM score of 65.285 and 61.758 on the test set respectively. The model with character embeddings scored a 59.96 on EM and a 63.24 on F1, and the model with character embedding and self attention scored a 63 on EM and a 66.2 on F1 (both for the dev set). In our error analysis, we discovered that generally, all models performed well on questions that began with ""When"", and performed poorly on questions that begin with ""What"" and ""The"". Our future work includes investigating how further extensions, like transformers, co-attention, and different input features affect performance. Overall, this project was very educational, as it allowed us to read through numerous papers that outlined breakthrough improvements to this problem, and enabled us to implement ourselves the methods described in the papers.",783,1455,55.84,0.872,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,263,8,4.680608365019012,146,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
